Model,MSO4104
Firmware Version,2.48

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,1e-06,,,
Sample Interval,1e-09,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,500,500,10,10
Vertical Units,V,V,A,A
Vertical Offset,0,0,0,0
Vertical Scale,500,100,1,2
Label,,,,
TIME,CH1,CH2,CH3,CH4
3.6340e-06,-630,-192,-1.86,-4.36
3.6350e-06,-630,-196,-1.9,-4.44
3.6360e-06,-630,-192,-1.86,-4.28
3.6370e-06,-630,-196,-1.86,-4.44
3.6380e-06,-610,-196,-1.86,-4.36
3.6390e-06,-650,-200,-1.86,-4.44
3.6400e-06,-590,-196,-1.9,-4.28
3.6410e-06,-630,-200,-1.9,-4.44
3.6420e-06,-630,-196,-1.9,-4.44
3.6430e-06,-590,-196,-1.9,-4.44
3.6440e-06,-630,-200,-1.9,-4.28
3.6450e-06,-610,-200,-1.86,-4.52
3.6460e-06,-630,-196,-1.9,-4.44
3.6470e-06,-630,-196,-1.94,-4.44
3.6480e-06,-650,-192,-1.9,-4.36
3.6490e-06,-630,-192,-1.9,-4.36
3.6500e-06,-650,-196,-1.9,-4.36
3.6510e-06,-630,-196,-1.94,-4.44
3.6520e-06,-650,-192,-1.94,-4.36
3.6530e-06,-610,-196,-1.9,-4.52
3.6540e-06,-630,-200,-1.86,-4.36
3.6550e-06,-650,-196,-1.9,-4.52
3.6560e-06,-610,-192,-1.94,-4.52
3.6570e-06,-630,-196,-2.02,-4.44
3.6580e-06,-630,-192,-1.9,-4.44
3.6590e-06,-630,-200,-1.94,-4.52
3.6600e-06,-610,-188,-1.94,-4.28
3.6610e-06,-630,-200,-1.98,-4.52
3.6620e-06,-590,-204,-1.9,-4.36
3.6630e-06,-630,-200,-1.98,-4.44
3.6640e-06,-590,-196,-1.9,-4.44
3.6650e-06,-630,-196,-1.9,-4.44
3.6660e-06,-610,-196,-1.98,-4.6
3.6670e-06,-650,-200,-1.94,-4.52
3.6680e-06,-630,-200,-1.98,-4.44
3.6690e-06,-650,-188,-2.02,-4.44
3.6700e-06,-630,-196,-1.94,-4.44
3.6710e-06,-630,-192,-1.9,-4.52
3.6720e-06,-610,-192,-2.02,-4.52
3.6730e-06,-610,-196,-2.02,-4.44
3.6740e-06,-590,-188,-1.98,-4.44
3.6750e-06,-630,-200,-2.02,-4.52
3.6760e-06,-610,-192,-1.94,-4.52
3.6770e-06,-590,-200,-1.94,-4.52
3.6780e-06,-630,-200,-1.94,-4.52
3.6790e-06,-630,-196,-2.02,-4.52
3.6800e-06,-670,-192,-1.9,-4.6
3.6810e-06,-630,-196,-1.98,-4.52
3.6820e-06,-610,-192,-1.98,-4.6
3.6830e-06,-630,-196,-1.9,-4.6
3.6840e-06,-630,-192,-1.94,-4.44
3.6850e-06,-650,-196,-1.98,-4.52
3.6860e-06,-610,-192,-1.98,-4.44
3.6870e-06,-630,-200,-2.02,-4.52
3.6880e-06,-610,-196,-1.98,-4.36
3.6890e-06,-630,-192,-1.98,-4.52
3.6900e-06,-590,-196,-1.9,-4.52
3.6910e-06,-650,-200,-1.94,-4.52
3.6920e-06,-610,-192,-1.94,-4.44
3.6930e-06,-590,-192,-1.94,-4.52
3.6940e-06,-630,-200,-1.98,-4.44
3.6950e-06,-650,-192,-1.9,-4.6
3.6960e-06,-590,-200,-1.98,-4.52
3.6970e-06,-610,-188,-1.98,-4.52
3.6980e-06,-630,-192,-2.02,-4.52
3.6990e-06,-650,-192,-2.02,-4.52
3.7000e-06,-650,-196,-2.02,-4.52
3.7010e-06,-630,-200,-2.02,-4.52
3.7020e-06,-630,-196,-2.02,-4.44
3.7030e-06,-610,-196,-2.02,-4.52
3.7040e-06,-650,-196,-2.06,-4.52
3.7050e-06,-630,-196,-2.02,-4.52
3.7060e-06,-610,-196,-2.02,-4.44
3.7070e-06,-630,-200,-2.06,-4.6
3.7080e-06,-610,-196,-2.02,-4.6
3.7090e-06,-650,-192,-2.06,-4.52
3.7100e-06,-650,-200,-2.02,-4.6
3.7110e-06,-630,-192,-1.98,-4.52
3.7120e-06,-610,-192,-2.1,-4.52
3.7130e-06,-650,-192,-2.06,-4.6
3.7140e-06,-590,-200,-2.06,-4.52
3.7150e-06,-630,-200,-2.06,-4.52
3.7160e-06,-610,-192,-2.06,-4.52
3.7170e-06,-650,-196,-1.98,-4.52
3.7180e-06,-650,-200,-2.02,-4.52
3.7190e-06,-630,-196,-2.02,-4.6
3.7200e-06,-630,-200,-2.06,-4.52
3.7210e-06,-630,-196,-1.98,-4.52
3.7220e-06,-610,-200,-1.94,-4.52
3.7230e-06,-650,-192,-2.1,-4.6
3.7240e-06,-610,-200,-2.06,-4.52
3.7250e-06,-650,-196,-2.06,-4.52
3.7260e-06,-650,-200,-2.02,-4.6
3.7270e-06,-630,-196,-2.06,-4.52
3.7280e-06,-630,-200,-2.06,-4.52
3.7290e-06,-590,-196,-2.06,-4.52
3.7300e-06,-610,-196,-2.06,-4.52
3.7310e-06,-630,-200,-2.06,-4.6
3.7320e-06,-610,-204,-2.02,-4.52
3.7330e-06,-650,-200,-2.06,-4.68
3.7340e-06,-630,-192,-2.06,-4.52
3.7350e-06,-610,-196,-2.06,-4.52
3.7360e-06,-610,-192,-2.02,-4.52
3.7370e-06,-610,-200,-2.06,-4.52
3.7380e-06,-650,-196,-2.1,-4.6
3.7390e-06,-630,-192,-2.1,-4.52
3.7400e-06,-610,-192,-2.1,-4.52
3.7410e-06,-610,-200,-2.14,-4.6
3.7420e-06,-630,-200,-2.14,-4.52
3.7430e-06,-630,-192,-2.1,-4.68
3.7440e-06,-610,-196,-2.06,-4.6
3.7450e-06,-630,-196,-2.14,-4.6
3.7460e-06,-630,-196,-2.18,-4.52
3.7470e-06,-610,-196,-2.18,-4.76
3.7480e-06,-630,-188,-2.1,-4.6
3.7490e-06,-630,-200,-2.14,-4.6
3.7500e-06,-630,-200,-2.1,-4.68
3.7510e-06,-570,-192,-2.1,-4.52
3.7520e-06,-610,-196,-2.1,-4.68
3.7530e-06,-650,-196,-2.14,-4.6
3.7540e-06,-610,-196,-2.1,-4.52
3.7550e-06,-630,-196,-2.14,-4.6
3.7560e-06,-610,-200,-2.14,-4.44
3.7570e-06,-630,-192,-2.14,-4.68
3.7580e-06,-630,-200,-2.14,-4.6
3.7590e-06,-630,-196,-2.18,-4.6
3.7600e-06,-610,-188,-2.14,-4.6
3.7610e-06,-610,-196,-2.18,-4.68
3.7620e-06,-630,-200,-2.1,-4.44
3.7630e-06,-630,-196,-2.02,-4.6
3.7640e-06,-630,-192,-2.14,-4.6
3.7650e-06,-630,-204,-2.18,-4.68
3.7660e-06,-570,-196,-2.14,-4.84
3.7670e-06,-630,-192,-2.22,-4.6
3.7680e-06,-650,-196,-2.14,-4.68
3.7690e-06,-630,-200,-2.22,-4.68
3.7700e-06,-650,-200,-2.18,-4.52
3.7710e-06,-610,-196,-2.18,-4.76
3.7720e-06,-610,-204,-2.1,-4.68
3.7730e-06,-650,-196,-2.14,-4.68
3.7740e-06,-610,-200,-2.18,-4.6
3.7750e-06,-650,-192,-2.18,-4.76
3.7760e-06,-610,-196,-2.22,-4.76
3.7770e-06,-630,-196,-2.1,-4.68
3.7780e-06,-650,-196,-2.22,-4.6
3.7790e-06,-650,-196,-2.14,-4.6
3.7800e-06,-630,-200,-2.14,-4.68
3.7810e-06,-650,-196,-2.18,-4.76
3.7820e-06,-630,-196,-2.18,-4.76
3.7830e-06,-610,-196,-2.22,-4.68
3.7840e-06,-630,-200,-2.22,-4.76
3.7850e-06,-650,-196,-2.22,-4.76
3.7860e-06,-610,-200,-2.22,-4.68
3.7870e-06,-630,-192,-2.22,-4.76
3.7880e-06,-630,-200,-2.14,-4.68
3.7890e-06,-650,-196,-2.26,-4.6
3.7900e-06,-610,-200,-2.18,-4.6
3.7910e-06,-630,-200,-2.22,-4.68
3.7920e-06,-630,-204,-2.26,-4.68
3.7930e-06,-630,-196,-2.26,-4.6
3.7940e-06,-610,-204,-2.26,-4.76
3.7950e-06,-630,-196,-2.22,-4.68
3.7960e-06,-610,-196,-2.18,-4.84
3.7970e-06,-610,-188,-2.22,-4.76
3.7980e-06,-630,-196,-2.26,-4.6
3.7990e-06,-650,-192,-2.3,-4.68
3.8000e-06,-610,-200,-2.26,-4.68
3.8010e-06,-630,-200,-2.3,-4.76
3.8020e-06,-630,-196,-2.26,-4.76
3.8030e-06,-650,-196,-2.3,-4.76
3.8040e-06,-650,-196,-2.26,-4.76
3.8050e-06,-630,-204,-2.3,-4.76
3.8060e-06,-650,-192,-2.22,-4.68
3.8070e-06,-650,-196,-2.3,-4.76
3.8080e-06,-630,-196,-2.22,-4.76
3.8090e-06,-630,-200,-2.26,-4.84
3.8100e-06,-650,-196,-2.22,-4.76
3.8110e-06,-630,-188,-2.26,-4.84
3.8120e-06,-610,-192,-2.3,-4.84
3.8130e-06,-630,-196,-2.3,-4.76
3.8140e-06,-630,-196,-2.3,-4.68
3.8150e-06,-630,-192,-2.3,-4.92
3.8160e-06,-630,-196,-2.3,-4.76
3.8170e-06,-610,-192,-2.22,-4.76
3.8180e-06,-630,-196,-2.34,-4.76
3.8190e-06,-670,-188,-2.34,-4.92
3.8200e-06,-610,-196,-2.26,-4.76
3.8210e-06,-630,-196,-2.3,-4.84
3.8220e-06,-630,-196,-2.3,-4.76
3.8230e-06,-630,-196,-2.3,-4.84
3.8240e-06,-630,-196,-2.26,-4.76
3.8250e-06,-610,-192,-2.26,-4.76
3.8260e-06,-630,-196,-2.22,-4.76
3.8270e-06,-630,-192,-2.26,-4.84
3.8280e-06,-610,-204,-2.26,-4.76
3.8290e-06,-690,-192,-2.3,-4.68
3.8300e-06,-610,-192,-2.34,-4.84
3.8310e-06,-610,-196,-2.26,-4.84
3.8320e-06,-630,-200,-2.3,-4.76
3.8330e-06,-610,-200,-2.3,-4.84
3.8340e-06,-610,-200,-2.3,-4.76
3.8350e-06,-610,-196,-2.34,-4.84
3.8360e-06,-650,-200,-2.3,-5
3.8370e-06,-630,-200,-2.3,-4.76
3.8380e-06,-610,-200,-2.3,-4.76
3.8390e-06,-650,-192,-2.34,-4.84
3.8400e-06,-630,-192,-2.3,-4.76
3.8410e-06,-610,-200,-2.34,-4.92
3.8420e-06,-630,-200,-2.34,-4.84
3.8430e-06,-610,-196,-2.42,-4.92
3.8440e-06,-650,-192,-2.34,-4.76
3.8450e-06,-630,-200,-2.34,-4.76
3.8460e-06,-630,-196,-2.26,-4.76
3.8470e-06,-630,-196,-2.3,-4.76
3.8480e-06,-610,-200,-2.3,-4.76
3.8490e-06,-610,-196,-2.38,-4.84
3.8500e-06,-630,-200,-2.3,-4.84
3.8510e-06,-650,-196,-2.38,-4.84
3.8520e-06,-630,-196,-2.34,-4.84
3.8530e-06,-630,-200,-2.38,-4.76
3.8540e-06,-630,-196,-2.34,-4.84
3.8550e-06,-630,-192,-2.38,-4.92
3.8560e-06,-610,-196,-2.34,-4.92
3.8570e-06,-610,-192,-2.34,-4.92
3.8580e-06,-630,-200,-2.38,-4.84
3.8590e-06,-610,-196,-2.38,-4.84
3.8600e-06,-610,-192,-2.38,-4.92
3.8610e-06,-630,-200,-2.46,-4.92
3.8620e-06,-610,-196,-2.3,-4.84
3.8630e-06,-610,-196,-2.38,-4.92
3.8640e-06,-630,-196,-2.42,-4.84
3.8650e-06,-630,-192,-2.38,-4.76
3.8660e-06,-610,-200,-2.38,-4.92
3.8670e-06,-630,-192,-2.42,-4.92
3.8680e-06,-610,-200,-2.34,-4.84
3.8690e-06,-630,-192,-2.42,-4.76
3.8700e-06,-610,-192,-2.3,-4.84
3.8710e-06,-630,-204,-2.38,-4.84
3.8720e-06,-630,-188,-2.42,-4.84
3.8730e-06,-630,-196,-2.38,-5
3.8740e-06,-630,-192,-2.42,-4.84
3.8750e-06,-630,-200,-2.38,-5
3.8760e-06,-610,-192,-2.42,-4.84
3.8770e-06,-630,-196,-2.42,-4.84
3.8780e-06,-610,-196,-2.42,-4.84
3.8790e-06,-610,-192,-2.42,-4.92
3.8800e-06,-590,-196,-2.38,-4.84
3.8810e-06,-630,-200,-2.38,-4.92
3.8820e-06,-630,-196,-2.38,-4.84
3.8830e-06,-630,-188,-2.42,-5
3.8840e-06,-630,-196,-2.3,-4.92
3.8850e-06,-650,-196,-2.42,-5
3.8860e-06,-630,-196,-2.42,-4.84
3.8870e-06,-630,-200,-2.46,-4.84
3.8880e-06,-630,-192,-2.38,-4.92
3.8890e-06,-650,-192,-2.42,-4.92
3.8900e-06,-630,-204,-2.38,-4.92
3.8910e-06,-610,-196,-2.42,-5
3.8920e-06,-630,-188,-2.46,-4.92
3.8930e-06,-650,-196,-2.46,-5
3.8940e-06,-630,-192,-2.42,-4.92
3.8950e-06,-630,-192,-2.42,-5
3.8960e-06,-670,-200,-2.42,-4.92
3.8970e-06,-630,-200,-2.46,-4.92
3.8980e-06,-630,-200,-2.5,-5
3.8990e-06,-630,-192,-2.46,-5
3.9000e-06,-630,-200,-2.5,-5.08
3.9010e-06,-610,-192,-2.46,-5
3.9020e-06,-650,-192,-2.42,-4.84
3.9030e-06,-590,-196,-2.42,-4.92
3.9040e-06,-610,-192,-2.42,-5
3.9050e-06,-610,-188,-2.5,-5.16
3.9060e-06,-610,-200,-2.42,-5
3.9070e-06,-630,-196,-2.5,-5.08
3.9080e-06,-570,-192,-2.46,-5.08
3.9090e-06,-630,-192,-2.5,-5.08
3.9100e-06,-630,-196,-2.5,-5
3.9110e-06,-650,-192,-2.42,-5.16
3.9120e-06,-610,-196,-2.46,-5.08
3.9130e-06,-650,-192,-2.5,-5.16
3.9140e-06,-610,-192,-2.46,-5
3.9150e-06,-650,-188,-2.46,-5.08
3.9160e-06,-630,-200,-2.42,-5
3.9170e-06,-630,-192,-2.42,-5.08
3.9180e-06,-610,-192,-2.46,-5
3.9190e-06,-630,-196,-2.5,-5.08
3.9200e-06,-650,-196,-2.5,-5.08
3.9210e-06,-610,-196,-2.5,-5.24
3.9220e-06,-610,-192,-2.46,-5
3.9230e-06,-630,-200,-2.46,-5.24
3.9240e-06,-590,-204,-2.46,-5.08
3.9250e-06,-630,-192,-2.58,-5
3.9260e-06,-650,-192,-2.46,-5.16
3.9270e-06,-630,-192,-2.54,-5.08
3.9280e-06,-590,-192,-2.46,-5.08
3.9290e-06,-610,-192,-2.46,-5.16
3.9300e-06,-610,-184,-2.5,-5.16
3.9310e-06,-610,-192,-2.5,-5.24
3.9320e-06,-630,-200,-2.46,-4.92
3.9330e-06,-630,-196,-2.5,-5.16
3.9340e-06,-630,-192,-2.54,-5.08
3.9350e-06,-630,-192,-2.54,-5.16
3.9360e-06,-610,-192,-2.54,-5.16
3.9370e-06,-650,-192,-2.46,-5.08
3.9380e-06,-610,-196,-2.54,-5
3.9390e-06,-610,-192,-2.5,-5.16
3.9400e-06,-630,-200,-2.54,-5.08
3.9410e-06,-630,-200,-2.54,-5.16
3.9420e-06,-630,-196,-2.54,-4.92
3.9430e-06,-630,-196,-2.54,-5.16
3.9440e-06,-610,-196,-2.5,-5.16
3.9450e-06,-590,-196,-2.58,-5.16
3.9460e-06,-610,-200,-2.46,-5.08
3.9470e-06,-630,-192,-2.54,-5.16
3.9480e-06,-630,-192,-2.54,-5
3.9490e-06,-610,-192,-2.58,-5.24
3.9500e-06,-590,-200,-2.58,-5.08
3.9510e-06,-630,-192,-2.54,-5.16
3.9520e-06,-590,-196,-2.62,-5.24
3.9530e-06,-630,-200,-2.54,-5.16
3.9540e-06,-610,-200,-2.5,-5.08
3.9550e-06,-630,-192,-2.62,-5.24
3.9560e-06,-610,-192,-2.5,-5.16
3.9570e-06,-650,-196,-2.5,-5.16
3.9580e-06,-630,-200,-2.54,-5.08
3.9590e-06,-590,-200,-2.5,-5.24
3.9600e-06,-610,-204,-2.58,-5.16
3.9610e-06,-630,-192,-2.5,-5.24
3.9620e-06,-610,-196,-2.58,-5
3.9630e-06,-630,-196,-2.58,-5.24
3.9640e-06,-610,-200,-2.54,-5.08
3.9650e-06,-650,-192,-2.58,-5.16
3.9660e-06,-590,-200,-2.54,-5.08
3.9670e-06,-630,-196,-2.58,-5.24
3.9680e-06,-610,-200,-2.54,-5.08
3.9690e-06,-630,-184,-2.5,-5.24
3.9700e-06,-590,-196,-2.58,-5.08
3.9710e-06,-630,-192,-2.58,-5.24
3.9720e-06,-610,-200,-2.54,-5.24
3.9730e-06,-670,-184,-2.62,-5.24
3.9740e-06,-630,-200,-2.54,-5.08
3.9750e-06,-610,-196,-2.58,-5.24
3.9760e-06,-630,-196,-2.58,-5.16
3.9770e-06,-630,-196,-2.66,-5.24
3.9780e-06,-610,-200,-2.58,-5.24
3.9790e-06,-610,-196,-2.58,-5.16
3.9800e-06,-630,-196,-2.58,-5.16
3.9810e-06,-610,-192,-2.7,-5.24
3.9820e-06,-630,-200,-2.58,-5.08
3.9830e-06,-630,-196,-2.62,-5.24
3.9840e-06,-630,-200,-2.58,-5.16
3.9850e-06,-610,-192,-2.58,-5.24
3.9860e-06,-610,-196,-2.58,-5.24
3.9870e-06,-630,-192,-2.62,-5.16
3.9880e-06,-630,-192,-2.62,-5.24
3.9890e-06,-670,-192,-2.66,-5.16
3.9900e-06,-610,-200,-2.7,-5.24
3.9910e-06,-630,-192,-2.66,-5.32
3.9920e-06,-630,-196,-2.66,-5.16
3.9930e-06,-610,-192,-2.66,-5.32
3.9940e-06,-650,-192,-2.66,-5.24
3.9950e-06,-610,-192,-2.58,-5.24
3.9960e-06,-630,-200,-2.62,-5.16
3.9970e-06,-630,-192,-2.66,-5.32
3.9980e-06,-610,-196,-2.62,-5.32
3.9990e-06,-650,-188,-2.62,-5.32
4.0000e-06,-650,-200,-2.7,-5.16
4.0010e-06,-630,-188,-2.66,-5.32
4.0020e-06,-630,-192,-2.66,-5.08
4.0030e-06,-610,-196,-2.62,-5.24
4.0040e-06,-610,-196,-2.74,-5.24
4.0050e-06,-650,-192,-2.62,-5.4
4.0060e-06,-610,-196,-2.66,-5.32
4.0070e-06,-630,-200,-2.7,-5.32
4.0080e-06,-590,-196,-2.66,-5.24
4.0090e-06,-630,-188,-2.66,-5.4
4.0100e-06,-610,-192,-2.74,-5.32
4.0110e-06,-630,-200,-2.62,-5.24
4.0120e-06,-630,-192,-2.66,-5.24
4.0130e-06,-630,-196,-2.7,-5.24
4.0140e-06,-630,-196,-2.66,-5.16
4.0150e-06,-630,-188,-2.66,-5.32
4.0160e-06,-570,-188,-2.66,-5.32
4.0170e-06,-610,-200,-2.7,-5.32
4.0180e-06,-630,-196,-2.7,-5.16
4.0190e-06,-630,-196,-2.7,-5.32
4.0200e-06,-630,-192,-2.66,-5.32
4.0210e-06,-590,-192,-2.7,-5.32
4.0220e-06,-630,-196,-2.7,-5.32
4.0230e-06,-630,-188,-2.74,-5.24
4.0240e-06,-610,-196,-2.74,-5.32
4.0250e-06,-610,-184,-2.66,-5.24
4.0260e-06,-630,-196,-2.7,-5.24
4.0270e-06,-650,-196,-2.62,-5.32
4.0280e-06,-630,-200,-2.78,-5.16
4.0290e-06,-610,-188,-2.74,-5.32
4.0300e-06,-630,-196,-2.66,-5.24
4.0310e-06,-630,-192,-2.7,-5.32
4.0320e-06,-610,-192,-2.7,-5.24
4.0330e-06,-630,-196,-2.66,-5.4
4.0340e-06,-610,-200,-2.66,-5.32
4.0350e-06,-610,-196,-2.74,-5.32
4.0360e-06,-590,-196,-2.74,-5.32
4.0370e-06,-610,-192,-2.7,-5.4
4.0380e-06,-630,-196,-2.74,-5.32
4.0390e-06,-590,-192,-2.78,-5.48
4.0400e-06,-590,-196,-2.78,-5.32
4.0410e-06,-650,-188,-2.7,-5.4
4.0420e-06,-630,-196,-2.74,-5.32
4.0430e-06,-590,-196,-2.74,-5.48
4.0440e-06,-590,-192,-2.78,-5.4
4.0450e-06,-650,-184,-2.74,-5.4
4.0460e-06,-630,-192,-2.78,-5.32
4.0470e-06,-630,-196,-2.74,-5.4
4.0480e-06,-610,-192,-2.74,-5.32
4.0490e-06,-630,-192,-2.74,-5.56
4.0500e-06,-610,-200,-2.7,-5.4
4.0510e-06,-650,-196,-2.78,-5.4
4.0520e-06,-610,-196,-2.82,-5.4
4.0530e-06,-610,-196,-2.78,-5.4
4.0540e-06,-610,-192,-2.82,-5.4
4.0550e-06,-590,-196,-2.78,-5.48
4.0560e-06,-610,-200,-2.78,-5.32
4.0570e-06,-610,-192,-2.78,-5.48
4.0580e-06,-650,-192,-2.78,-5.32
4.0590e-06,-610,-192,-2.74,-5.4
4.0600e-06,-630,-200,-2.78,-5.24
4.0610e-06,-630,-196,-2.78,-5.56
4.0620e-06,-610,-196,-2.78,-5.4
4.0630e-06,-630,-192,-2.74,-5.32
4.0640e-06,-610,-192,-2.78,-5.48
4.0650e-06,-630,-192,-2.78,-5.4
4.0660e-06,-610,-196,-2.78,-5.4
4.0670e-06,-650,-192,-2.82,-5.4
4.0680e-06,-590,-192,-2.74,-5.4
4.0690e-06,-650,-196,-2.82,-5.56
4.0700e-06,-630,-196,-2.78,-5.4
4.0710e-06,-610,-192,-2.82,-5.48
4.0720e-06,-630,-192,-2.82,-5.32
4.0730e-06,-610,-192,-2.78,-5.4
4.0740e-06,-590,-192,-2.78,-5.4
4.0750e-06,-650,-196,-2.78,-5.56
4.0760e-06,-610,-192,-2.82,-5.4
4.0770e-06,-610,-196,-2.86,-5.64
4.0780e-06,-630,-196,-2.82,-5.48
4.0790e-06,-610,-196,-2.78,-5.48
4.0800e-06,-630,-196,-2.82,-5.48
4.0810e-06,-630,-196,-2.78,-5.48
4.0820e-06,-590,-192,-2.78,-5.48
4.0830e-06,-650,-188,-2.82,-5.56
4.0840e-06,-590,-192,-2.7,-5.48
4.0850e-06,-650,-196,-2.82,-5.48
4.0860e-06,-610,-196,-2.9,-5.48
4.0870e-06,-610,-192,-2.86,-5.48
4.0880e-06,-630,-200,-2.82,-5.48
4.0890e-06,-630,-192,-2.82,-5.48
4.0900e-06,-610,-192,-2.86,-5.4
4.0910e-06,-610,-196,-2.86,-5.56
4.0920e-06,-630,-188,-2.82,-5.48
4.0930e-06,-610,-192,-2.82,-5.48
4.0940e-06,-630,-192,-2.86,-5.48
4.0950e-06,-630,-192,-2.86,-5.56
4.0960e-06,-630,-196,-2.86,-5.4
4.0970e-06,-630,-188,-2.86,-5.56
4.0980e-06,-650,-192,-2.82,-5.56
4.0990e-06,-630,-196,-2.86,-5.56
4.1000e-06,-630,-188,-2.86,-5.48
4.1010e-06,-630,-192,-2.82,-5.56
4.1020e-06,-590,-188,-2.82,-5.48
4.1030e-06,-630,-192,-2.94,-5.56
4.1040e-06,-630,-196,-2.9,-5.48
4.1050e-06,-670,-200,-2.86,-5.64
4.1060e-06,-630,-200,-2.82,-5.56
4.1070e-06,-630,-196,-2.9,-5.56
4.1080e-06,-590,-200,-2.86,-5.56
4.1090e-06,-650,-188,-2.9,-5.64
4.1100e-06,-630,-196,-2.9,-5.56
4.1110e-06,-650,-188,-2.86,-5.56
4.1120e-06,-650,-204,-2.9,-5.64
4.1130e-06,-630,-196,-2.9,-5.72
4.1140e-06,-610,-196,-2.86,-5.56
4.1150e-06,-610,-192,-2.86,-5.64
4.1160e-06,-610,-192,-2.9,-5.56
4.1170e-06,-610,-192,-2.94,-5.56
4.1180e-06,-630,-192,-2.9,-5.56
4.1190e-06,-650,-200,-2.9,-5.64
4.1200e-06,-650,-196,-2.86,-5.48
4.1210e-06,-630,-192,-2.9,-5.56
4.1220e-06,-590,-204,-2.94,-5.56
4.1230e-06,-650,-192,-2.9,-5.64
4.1240e-06,-590,-196,-2.9,-5.56
4.1250e-06,-630,-192,-2.9,-5.56
4.1260e-06,-590,-200,-2.94,-5.56
4.1270e-06,-630,-196,-2.9,-5.64
4.1280e-06,-610,-188,-2.94,-5.56
4.1290e-06,-630,-192,-2.86,-5.72
4.1300e-06,-610,-196,-2.9,-5.48
4.1310e-06,-610,-196,-2.94,-5.64
4.1320e-06,-650,-192,-2.98,-5.72
4.1330e-06,-630,-196,-2.94,-5.72
4.1340e-06,-610,-196,-2.9,-5.56
4.1350e-06,-630,-188,-2.9,-5.64
4.1360e-06,-610,-196,-2.9,-5.64
4.1370e-06,-610,-196,-2.94,-5.64
4.1380e-06,-630,-196,-2.98,-5.64
4.1390e-06,-630,-188,-2.9,-5.72
4.1400e-06,-590,-196,-2.94,-5.64
4.1410e-06,-630,-192,-2.94,-5.72
4.1420e-06,-610,-196,-2.94,-5.64
4.1430e-06,-630,-196,-2.98,-5.64
4.1440e-06,-650,-196,-2.94,-5.56
4.1450e-06,-610,-188,-2.98,-5.72
4.1460e-06,-590,-192,-2.98,-5.56
4.1470e-06,-610,-200,-2.94,-5.72
4.1480e-06,-610,-192,-2.98,-5.56
4.1490e-06,-630,-196,-2.98,-5.72
4.1500e-06,-630,-204,-2.98,-5.64
4.1510e-06,-610,-196,-2.94,-5.64
4.1520e-06,-610,-192,-2.98,-5.72
4.1530e-06,-610,-188,-2.98,-5.72
4.1540e-06,-630,-196,-2.98,-5.64
4.1550e-06,-610,-196,-2.98,-5.8
4.1560e-06,-630,-192,-2.94,-5.72
4.1570e-06,-670,-200,-3.06,-5.8
4.1580e-06,-570,-200,-2.94,-5.64
4.1590e-06,-630,-196,-3.02,-5.8
4.1600e-06,-610,-200,-2.98,-5.72
4.1610e-06,-590,-196,-3.02,-5.8
4.1620e-06,-610,-192,-2.98,-5.72
4.1630e-06,-610,-196,-2.98,-5.8
4.1640e-06,-590,-196,-3.06,-5.72
4.1650e-06,-630,-192,-3.02,-5.72
4.1660e-06,-630,-196,-2.94,-5.64
4.1670e-06,-630,-192,-2.98,-5.8
4.1680e-06,-590,-192,-2.98,-5.72
4.1690e-06,-630,-196,-3.02,-5.72
4.1700e-06,-630,-192,-3.06,-5.88
4.1710e-06,-590,-196,-2.98,-5.88
4.1720e-06,-610,-196,-3.06,-5.72
4.1730e-06,-630,-192,-3.02,-5.8
4.1740e-06,-610,-192,-3.02,-5.72
4.1750e-06,-630,-192,-3.06,-5.8
4.1760e-06,-590,-200,-2.98,-5.8
4.1770e-06,-610,-188,-2.98,-5.88
4.1780e-06,-630,-200,-3.02,-5.8
4.1790e-06,-610,-192,-3.06,-5.72
4.1800e-06,-610,-196,-2.98,-5.72
4.1810e-06,-650,-196,-3.06,-5.64
4.1820e-06,-610,-192,-3.06,-5.8
4.1830e-06,-630,-196,-3.06,-5.88
4.1840e-06,-610,-192,-3.06,-5.8
4.1850e-06,-630,-188,-3.02,-5.8
4.1860e-06,-630,-196,-3.06,-5.88
4.1870e-06,-630,-196,-3.06,-5.8
4.1880e-06,-610,-196,-3.06,-5.8
4.1890e-06,-610,-196,-3.06,-5.8
4.1900e-06,-610,-200,-3.1,-5.72
4.1910e-06,-610,-192,-3.06,-5.88
4.1920e-06,-670,-200,-3.06,-5.88
4.1930e-06,-610,-192,-3.1,-5.8
4.1940e-06,-610,-196,-3.06,-5.88
4.1950e-06,-590,-200,-3.06,-5.88
4.1960e-06,-650,-200,-3.06,-5.72
4.1970e-06,-630,-192,-3.06,-5.88
4.1980e-06,-610,-196,-3.02,-5.88
4.1990e-06,-670,-192,-3.06,-5.8
4.2000e-06,-590,-192,-3.06,-5.72
4.2010e-06,-610,-188,-3.06,-6.04
4.2020e-06,-610,-200,-3.06,-5.88
4.2030e-06,-630,-192,-3.1,-5.88
4.2040e-06,-590,-192,-3.1,-5.88
4.2050e-06,-670,-192,-3.14,-5.88
4.2060e-06,-610,-196,-3.1,-5.8
4.2070e-06,-630,-192,-3.06,-5.96
4.2080e-06,-630,-192,-3.02,-5.8
