LECROYHDO8108A,60934,Waveform
Segments,1,SegmentSize,100002
Segment,TrigTime,TimeSinceSegment1
#1,23-Dec-2021 15:57:23,0                 
Time,Ampl
6.5772685e-05,1.7125
6.5772785e-05,1.8
6.5772885e-05,1.9
6.5772985e-05,2
6.5773085e-05,2.1
6.5773185e-05,2.2
6.5773285e-05,2.2875
6.5773385e-05,2.35625
6.5773485e-05,2.39375
6.5773585e-05,2.4
6.5773685e-05,2.36875
6.5773785e-05,2.30625
6.5773885e-05,2.225
6.5773985e-05,2.15
6.5774085e-05,2.0875
6.5774185e-05,2.05
6.5774285e-05,2.0375
6.5774385e-05,2.05
6.5774485e-05,2.075
6.5774585e-05,2.09375
6.5774685e-05,2.10625
6.5774785e-05,2.1
6.5774885e-05,2.06875
6.5774985e-05,2.01875
6.5775085e-05,1.9625
6.5775185e-05,1.9
6.5775285e-05,1.85
6.5775385e-05,1.83125
6.5775485e-05,1.84375
6.5775585e-05,1.9
6.5775685e-05,1.9875
6.5775785e-05,2.09375
6.5775885e-05,2.20625
6.5775985e-05,2.3
6.5776085e-05,2.36875
6.5776185e-05,2.4
6.5776285e-05,2.3875
6.5776385e-05,2.35
6.5776485e-05,2.2875
6.5776585e-05,2.2125
6.5776685e-05,2.13125
6.5776785e-05,2.05
6.5776885e-05,1.975
6.5776985e-05,1.91875
6.5777085e-05,1.875
6.5777185e-05,1.85
6.5777285e-05,1.85
6.5777385e-05,1.88125
6.5777485e-05,1.93125
6.5777585e-05,2
6.5777685e-05,2.075
6.5777785e-05,2.15625
6.5777885e-05,2.23125
6.5777985e-05,2.3
6.5778085e-05,2.35625
6.5778185e-05,2.4
6.5778285e-05,2.43125
6.5778385e-05,2.45
6.5778485e-05,2.45625
6.5778585e-05,2.44375
6.5778685e-05,2.425
6.5778785e-05,2.4
6.5778885e-05,2.375
6.5778985e-05,2.34375
6.5779085e-05,2.325
6.5779185e-05,2.3
6.5779285e-05,2.275
6.5779385e-05,2.25
6.5779485e-05,2.225
6.5779585e-05,2.2
6.5779685e-05,2.175
6.5779785e-05,2.1625
6.5779885e-05,2.15
6.5779985e-05,2.15
6.5780085e-05,2.15625
6.5780185e-05,2.15625
6.5780285e-05,2.15625
6.5780385e-05,2.15
6.5780485e-05,2.1375
6.5780585e-05,2.1125
6.5780685e-05,2.08125
6.5780785e-05,2.05
6.5780885e-05,2.0125
6.5780985e-05,1.9625
6.5781085e-05,1.9125
6.5781185e-05,1.85
6.5781285e-05,1.7875
6.5781385e-05,1.725
6.5781485e-05,1.675
6.5781585e-05,1.65
6.5781685e-05,1.65
6.5781785e-05,1.6875
6.5781885e-05,1.75625
6.5781985e-05,1.85
6.5782085e-05,1.95625
6.5782185e-05,2.0625
6.5782285e-05,2.15
6.5782385e-05,2.2
6.5782485e-05,2.2125
6.5782585e-05,2.18125
6.5782685e-05,2.11875
6.5782785e-05,2.05
6.5782885e-05,1.9875
6.5782985e-05,1.95625
6.5783085e-05,1.9625
6.5783185e-05,2
6.5783285e-05,2.05
6.5783385e-05,2.0875
6.5783485e-05,2.09375
6.5783585e-05,2.05
6.5783685e-05,1.9625
6.5783785e-05,1.85625
6.5783885e-05,1.75625
6.5783985e-05,1.7
6.5784085e-05,1.7
6.5784185e-05,1.75625
6.5784285e-05,1.85
6.5784385e-05,1.95
6.5784485e-05,2.025
6.5784585e-05,2.05
6.5784685e-05,2.01875
6.5784785e-05,1.95
6.5784885e-05,1.86875
6.5784985e-05,1.8
6.5785085e-05,1.775
6.5785185e-05,1.8
6.5785285e-05,1.86875
6.5785385e-05,1.9625
6.5785485e-05,2.0625
6.5785585e-05,2.15
6.5785685e-05,2.20625
6.5785785e-05,2.2375
6.5785885e-05,2.25
6.5785985e-05,2.25
6.5786085e-05,2.24375
6.5786185e-05,2.24375
6.5786285e-05,2.25
6.5786385e-05,2.25
6.5786485e-05,2.25
6.5786585e-05,2.25
6.5786685e-05,2.25
6.5786785e-05,2.25
6.5786885e-05,2.24375
6.5786985e-05,2.2375
6.5787085e-05,2.225
6.5787185e-05,2.2
6.5787285e-05,2.1625
6.5787385e-05,2.1125
6.5787485e-05,2.05625
6.5787585e-05,2
6.5787685e-05,1.94375
6.5787785e-05,1.9
6.5787885e-05,1.86875
6.5787985e-05,1.85
6.5788085e-05,1.84375
6.5788185e-05,1.85
6.5788285e-05,1.86875
6.5788385e-05,1.9
6.5788485e-05,1.94375
6.5788585e-05,1.99375
6.5788685e-05,2.05
6.5788785e-05,2.1
6.5788885e-05,2.1375
6.5788985e-05,2.1625
6.5789085e-05,2.1625
6.5789185e-05,2.15
6.5789285e-05,2.11875
6.5789385e-05,2.08125
6.5789485e-05,2.04375
6.5789585e-05,2
6.5789685e-05,1.9625
6.5789785e-05,1.925
6.5789885e-05,1.8875
6.5789985e-05,1.85
6.5790085e-05,1.8125
6.5790185e-05,1.7875
6.5790285e-05,1.7625
6.5790385e-05,1.75
6.5790485e-05,1.75
6.5790585e-05,1.7625
6.5790685e-05,1.78125
6.5790785e-05,1.8
6.5790885e-05,1.8125
6.5790985e-05,1.80625
6.5791085e-05,1.78125
6.5791185e-05,1.75
6.5791285e-05,1.7125
6.5791385e-05,1.68125
6.5791485e-05,1.675
6.5791585e-05,1.7
6.5791685e-05,1.75625
6.5791785e-05,1.84375
6.5791885e-05,1.95
6.5791985e-05,2.05
6.5792085e-05,2.125
6.5792185e-05,2.16875
6.5792285e-05,2.15625
6.5792385e-05,2.1
6.5792485e-05,2.00625
6.5792585e-05,1.89375
6.5792685e-05,1.78125
6.5792785e-05,1.7
6.5792885e-05,1.65625
6.5792985e-05,1.6625
6.5793085e-05,1.7125
6.5793185e-05,1.8
6.5793285e-05,1.90625
6.5793385e-05,2.00625
6.5793485e-05,2.09375
6.5793585e-05,2.15
6.5793685e-05,2.18125
6.5793785e-05,2.18125
6.5793885e-05,2.16875
6.5793985e-05,2.15
6.5794085e-05,2.13125
6.5794185e-05,2.10625
6.5794285e-05,2.08125
6.5794385e-05,2.05
6.5794485e-05,2.00625
6.5794585e-05,1.95
6.5794685e-05,1.89375
6.5794785e-05,1.85
6.5794885e-05,1.825
6.5794985e-05,1.83125
6.5795085e-05,1.85625
6.5795185e-05,1.9
6.5795285e-05,1.9375
6.5795385e-05,1.95
6.5795485e-05,1.91875
6.5795585e-05,1.85
6.5795685e-05,1.75
6.5795785e-05,1.6375
6.5795885e-05,1.54375
6.5795985e-05,1.5
6.5796085e-05,1.5125
6.5796185e-05,1.575
6.5796285e-05,1.68125
6.5796385e-05,1.8
6.5796485e-05,1.9
6.5796585e-05,1.9625
6.5796685e-05,1.98125
6.5796785e-05,1.95
6.5796885e-05,1.89375
6.5796985e-05,1.81875
6.5797085e-05,1.75625
6.5797185e-05,1.7
6.5797285e-05,1.6625
6.5797385e-05,1.6375
6.5797485e-05,1.61875
6.5797585e-05,1.6
6.5797685e-05,1.5875
6.5797785e-05,1.575
6.5797885e-05,1.58125
6.5797985e-05,1.6
6.5798085e-05,1.6375
6.5798185e-05,1.675
6.5798285e-05,1.71875
6.5798385e-05,1.75
6.5798485e-05,1.7625
6.5798585e-05,1.75
6.5798685e-05,1.73125
6.5798785e-05,1.7
6.5798885e-05,1.675
6.5798985e-05,1.65625
6.5799085e-05,1.65
6.5799185e-05,1.65
6.5799285e-05,1.65
6.5799385e-05,1.64375
6.5799485e-05,1.64375
6.5799585e-05,1.65
6.5799685e-05,1.68125
6.5799785e-05,1.7375
6.5799885e-05,1.83125
6.5799985e-05,1.95
6.5800085e-05,2.075
6.5800185e-05,2.1875
6.5800285e-05,2.26875
6.5800385e-05,2.3
6.5800485e-05,2.29375
6.5800585e-05,2.25625
6.5800685e-05,2.2
6.5800785e-05,2.15
6.5800885e-05,2.1125
6.5800985e-05,2.08125
6.5801085e-05,2.0625
6.5801185e-05,2.05
6.5801285e-05,2.0375
6.5801385e-05,2.025
6.5801485e-05,2.03125
6.5801585e-05,2.05
6.5801685e-05,2.0875
6.5801785e-05,2.125
6.5801885e-05,2.15
6.5801985e-05,2.15
6.5802085e-05,2.1
6.5802185e-05,2.00625
6.5802285e-05,1.88125
6.5802385e-05,1.75
6.5802485e-05,1.65
6.5802585e-05,1.60625
6.5802685e-05,1.6375
6.5802785e-05,1.75
6.5802885e-05,1.91875
6.5802985e-05,2.10625
6.5803085e-05,2.28125
6.5803185e-05,2.4
6.5803285e-05,2.44375
6.5803385e-05,2.4125
6.5803485e-05,2.30625
6.5803585e-05,2.15
6.5803685e-05,1.98125
6.5803785e-05,1.83125
6.5803885e-05,1.71875
6.5803985e-05,1.65
6.5804085e-05,1.625
6.5804185e-05,1.63125
6.5804285e-05,1.64375
6.5804385e-05,1.65
6.5804485e-05,1.6375
6.5804585e-05,1.6
6.5804685e-05,1.56875
6.5804785e-05,1.55
6.5804885e-05,1.5625
6.5804985e-05,1.61875
6.5805085e-05,1.7
6.5805185e-05,1.8
6.5805285e-05,1.8875
6.5805385e-05,1.95
6.5805485e-05,1.96875
6.5805585e-05,1.95
6.5805685e-05,1.9125
6.5805785e-05,1.875
6.5805885e-05,1.86875
6.5805985e-05,1.9
6.5806085e-05,1.96875
6.5806185e-05,2.05625
6.5806285e-05,2.1375
6.5806385e-05,2.2
6.5806485e-05,2.21875
6.5806585e-05,2.19375
6.5806685e-05,2.13125
6.5806785e-05,2.05
6.5806885e-05,1.9625
6.5806985e-05,1.8875
6.5807085e-05,1.83125
6.5807185e-05,1.8
6.5807285e-05,1.7875
6.5807385e-05,1.79375
6.5807485e-05,1.81875
6.5807585e-05,1.85
6.5807685e-05,1.8875
6.5807785e-05,1.91875
6.5807885e-05,1.94375
6.5807985e-05,1.95
6.5808085e-05,1.9375
6.5808185e-05,1.9
6.5808285e-05,1.85625
6.5808385e-05,1.8
6.5808485e-05,1.75
6.5808585e-05,1.71875
6.5808685e-05,1.7
6.5808785e-05,1.7
6.5808885e-05,1.7125
6.5808985e-05,1.7375
6.5809085e-05,1.76875
6.5809185e-05,1.8
6.5809285e-05,1.8375
6.5809385e-05,1.88125
6.5809485e-05,1.9375
6.5809585e-05,2
6.5809685e-05,2.06875
6.5809785e-05,2.1375
6.5809885e-05,2.2
6.5809985e-05,2.25
6.5810085e-05,2.275
6.5810185e-05,2.28125
6.5810285e-05,2.25625
6.5810385e-05,2.2
6.5810485e-05,2.125
6.5810585e-05,2.03125
6.5810685e-05,1.9375
6.5810785e-05,1.85
6.5810885e-05,1.78125
6.5810985e-05,1.74375
6.5811085e-05,1.73125
6.5811185e-05,1.75
6.5811285e-05,1.7875
6.5811385e-05,1.825
6.5811485e-05,1.86875
6.5811585e-05,1.9
6.5811685e-05,1.91875
6.5811785e-05,1.925
6.5811885e-05,1.91875
6.5811985e-05,1.9
6.5812085e-05,1.88125
6.5812185e-05,1.85625
6.5812285e-05,1.84375
6.5812385e-05,1.85
6.5812485e-05,1.88125
6.5812585e-05,1.94375
6.5812685e-05,2.0375
6.5812785e-05,2.15
6.5812885e-05,2.26875
6.5812985e-05,2.36875
6.5813085e-05,2.4375
6.5813185e-05,2.45
6.5813285e-05,2.4125
6.5813385e-05,2.325
6.5813485e-05,2.2125
6.5813585e-05,2.1
6.5813685e-05,2.00625
6.5813785e-05,1.95
6.5813885e-05,1.93125
6.5813985e-05,1.95
6.5814085e-05,1.9875
6.5814185e-05,2.04375
6.5814285e-05,2.1
6.5814385e-05,2.15
6.5814485e-05,2.2
6.5814585e-05,2.2375
6.5814685e-05,2.275
6.5814785e-05,2.3
6.5814885e-05,2.3125
6.5814985e-05,2.30625
6.5815085e-05,2.28125
6.5815185e-05,2.25
6.5815285e-05,2.21875
6.5815385e-05,2.19375
6.5815485e-05,2.1875
6.5815585e-05,2.2
6.5815685e-05,2.23125
6.5815785e-05,2.2625
6.5815885e-05,2.29375
6.5815985e-05,2.3
6.5816085e-05,2.28125
6.5816185e-05,2.23125
6.5816285e-05,2.15
6.5816385e-05,2.05
6.5816485e-05,1.93125
6.5816585e-05,1.8125
6.5816685e-05,1.7
6.5816785e-05,1.6
6.5816885e-05,1.53125
6.5816985e-05,1.49375
6.5817085e-05,1.50625
6.5817185e-05,1.55
6.5817285e-05,1.625
6.5817385e-05,1.7125
6.5817485e-05,1.79375
6.5817585e-05,1.85
6.5817685e-05,1.875
6.5817785e-05,1.86875
6.5817885e-05,1.8375
6.5817985e-05,1.8
6.5818085e-05,1.775
6.5818185e-05,1.76875
6.5818285e-05,1.8
6.5818385e-05,1.85
6.5818485e-05,1.9125
6.5818585e-05,1.975
6.5818685e-05,2.025
6.5818785e-05,2.05
6.5818885e-05,2.05
6.5818985e-05,2.0375
6.5819085e-05,2.01875
6.5819185e-05,2
6.5819285e-05,1.99375
6.5819385e-05,2.00625
6.5819485e-05,2.025
6.5819585e-05,2.05
6.5819685e-05,2.075
6.5819785e-05,2.09375
6.5819885e-05,2.1
6.5819985e-05,2.1
6.5820085e-05,2.1
6.5820185e-05,2.10625
6.5820285e-05,2.11875
6.5820385e-05,2.15
6.5820485e-05,2.2
6.5820585e-05,2.2625
6.5820685e-05,2.33125
6.5820785e-05,2.4
6.5820885e-05,2.45625
6.5820985e-05,2.49375
6.5821085e-05,2.49375
6.5821185e-05,2.45
6.5821285e-05,2.36875
6.5821385e-05,2.24375
6.5821485e-05,2.1
6.5821585e-05,1.95
6.5821685e-05,1.8125
6.5821785e-05,1.7125
6.5821885e-05,1.65625
6.5821985e-05,1.65
6.5822085e-05,1.6875
6.5822185e-05,1.7625
6.5822285e-05,1.85625
6.5822385e-05,1.95
6.5822485e-05,2.0375
6.5822585e-05,2.10625
6.5822685e-05,2.1625
6.5822785e-05,2.2
6.5822885e-05,2.225
6.5822985e-05,2.2375
6.5823085e-05,2.23125
6.5823185e-05,2.2
6.5823285e-05,2.14375
6.5823385e-05,2.06875
6.5823485e-05,1.98125
6.5823585e-05,1.9
6.5823685e-05,1.84375
6.5823785e-05,1.81875
6.5823885e-05,1.84375
6.5823985e-05,1.9
6.5824085e-05,1.975
6.5824185e-05,2.05
6.5824285e-05,2.1
6.5824385e-05,2.1
6.5824485e-05,2.05
6.5824585e-05,1.9625
6.5824685e-05,1.85
6.5824785e-05,1.75
6.5824885e-05,1.68125
6.5824985e-05,1.66875
6.5825085e-05,1.7125
6.5825185e-05,1.8
6.5825285e-05,1.9
6.5825385e-05,1.98125
6.5825485e-05,2.01875
6.5825585e-05,2
6.5825685e-05,1.93125
6.5825785e-05,1.8375
6.5825885e-05,1.75
6.5825985e-05,1.7
6.5826085e-05,1.7125
6.5826185e-05,1.7875
6.5826285e-05,1.9125
6.5826385e-05,2.05
6.5826485e-05,2.16875
6.5826585e-05,2.25
6.5826685e-05,2.275
6.5826785e-05,2.25
6.5826885e-05,2.2
6.5826985e-05,2.15625
6.5827085e-05,2.1375
6.5827185e-05,2.15
6.5827285e-05,2.1875
6.5827385e-05,2.2375
6.5827485e-05,2.28125
6.5827585e-05,2.3
6.5827685e-05,2.2875
6.5827785e-05,2.2625
6.5827885e-05,2.225
6.5827985e-05,2.2
6.5828085e-05,2.19375
6.5828185e-05,2.20625
6.5828285e-05,2.23125
6.5828385e-05,2.25
6.5828485e-05,2.25
6.5828585e-05,2.23125
6.5828685e-05,2.19375
6.5828785e-05,2.15
6.5828885e-05,2.1125
6.5828985e-05,2.08125
6.5829085e-05,2.0625
6.5829185e-05,2.05
6.5829285e-05,2.03125
6.5829385e-05,2
6.5829485e-05,1.95
6.5829585e-05,1.9
6.5829685e-05,1.8625
6.5829785e-05,1.85
6.5829885e-05,1.88125
6.5829985e-05,1.95
6.5830085e-05,2.04375
6.5830185e-05,2.14375
6.5830285e-05,2.21875
6.5830385e-05,2.25
6.5830485e-05,2.225
6.5830585e-05,2.15625
6.5830685e-05,2.05
6.5830785e-05,1.95
6.5830885e-05,1.875
6.5830985e-05,1.8375
6.5831085e-05,1.85
6.5831185e-05,1.9
6.5831285e-05,1.96875
6.5831385e-05,2.04375
6.5831485e-05,2.10625
6.5831585e-05,2.15
6.5831685e-05,2.18125
6.5831785e-05,2.2125
6.5831885e-05,2.25
6.5831985e-05,2.3
6.5832085e-05,2.35625
6.5832185e-05,2.4125
6.5832285e-05,2.45
6.5832385e-05,2.45
6.5832485e-05,2.4125
6.5832585e-05,2.3375
6.5832685e-05,2.24375
6.5832785e-05,2.15
6.5832885e-05,2.06875
6.5832985e-05,2.00625
6.5833085e-05,1.96875
6.5833185e-05,1.95
6.5833285e-05,1.9375
6.5833385e-05,1.93125
6.5833485e-05,1.9125
6.5833585e-05,1.9
6.5833685e-05,1.8875
6.5833785e-05,1.875
6.5833885e-05,1.8625
6.5833985e-05,1.85
6.5834085e-05,1.825
6.5834185e-05,1.775
6.5834285e-05,1.71875
6.5834385e-05,1.65
6.5834485e-05,1.59375
6.5834585e-05,1.56875
6.5834685e-05,1.5875
6.5834785e-05,1.65
6.5834885e-05,1.74375
6.5834985e-05,1.85
6.5835085e-05,1.94375
6.5835185e-05,2
6.5835285e-05,2.0125
6.5835385e-05,1.9875
6.5835485e-05,1.925
6.5835585e-05,1.85
6.5835685e-05,1.76875
6.5835785e-05,1.7
6.5835885e-05,1.64375
6.5835985e-05,1.6
6.5836085e-05,1.56875
6.5836185e-05,1.55
6.5836285e-05,1.54375
6.5836385e-05,1.55
6.5836485e-05,1.56875
6.5836585e-05,1.60625
6.5836685e-05,1.65
6.5836785e-05,1.7
6.5836885e-05,1.75625
6.5836985e-05,1.81875
6.5837085e-05,1.8875
6.5837185e-05,1.95
6.5837285e-05,2.0125
6.5837385e-05,2.0625
6.5837485e-05,2.09375
6.5837585e-05,2.1
6.5837685e-05,2.0875
6.5837785e-05,2.05625
6.5837885e-05,2.025
6.5837985e-05,2
6.5838085e-05,1.99375
6.5838185e-05,2.0125
6.5838285e-05,2.05
6.5838385e-05,2.1
6.5838485e-05,2.14375
6.5838585e-05,2.175
6.5838685e-05,2.19375
6.5838785e-05,2.2
6.5838885e-05,2.2
6.5838985e-05,2.19375
6.5839085e-05,2.19375
6.5839185e-05,2.2
6.5839285e-05,2.20625
6.5839385e-05,2.20625
6.5839485e-05,2.20625
6.5839585e-05,2.2
6.5839685e-05,2.19375
6.5839785e-05,2.19375
6.5839885e-05,2.19375
6.5839985e-05,2.2
6.5840085e-05,2.19375
6.5840185e-05,2.16875
6.5840285e-05,2.125
6.5840385e-05,2.05
6.5840485e-05,1.95625
6.5840585e-05,1.85625
6.5840685e-05,1.76875
6.5840785e-05,1.7
6.5840885e-05,1.6625
6.5840985e-05,1.65
6.5841085e-05,1.66875
6.5841185e-05,1.7
6.5841285e-05,1.74375
6.5841385e-05,1.79375
6.5841485e-05,1.84375
6.5841585e-05,1.9
6.5841685e-05,1.95
6.5841785e-05,1.99375
6.5841885e-05,2.03125
6.5841985e-05,2.05
6.5842085e-05,2.05
6.5842185e-05,2.03125
6.5842285e-05,1.99375
6.5842385e-05,1.95
6.5842485e-05,1.9
6.5842585e-05,1.8625
6.5842685e-05,1.84375
6.5842785e-05,1.85
6.5842885e-05,1.89375
6.5842985e-05,1.975
6.5843085e-05,2.1
6.5843185e-05,2.25
6.5843285e-05,2.40625
6.5843385e-05,2.55
6.5843485e-05,2.65625
6.5843585e-05,2.7
6.5843685e-05,2.6875
6.5843785e-05,2.6125
6.5843885e-05,2.5125
6.5843985e-05,2.4
6.5844085e-05,2.30625
6.5844185e-05,2.24375
6.5844285e-05,2.225
6.5844385e-05,2.25
6.5844485e-05,2.3
6.5844585e-05,2.36875
6.5844685e-05,2.4375
6.5844785e-05,2.5
6.5844885e-05,2.54375
6.5844985e-05,2.5625
6.5845085e-05,2.54375
6.5845185e-05,2.5
6.5845285e-05,2.41875
6.5845385e-05,2.31875
6.5845485e-05,2.20625
6.5845585e-05,2.1
6.5845685e-05,2.01875
6.5845785e-05,1.9875
6.5845885e-05,1.99375
6.5845985e-05,2.05
6.5846085e-05,2.13125
6.5846185e-05,2.2125
6.5846285e-05,2.275
6.5846385e-05,2.3
6.5846485e-05,2.2875
6.5846585e-05,2.23125
6.5846685e-05,2.14375
6.5846785e-05,2.05
6.5846885e-05,1.95625
6.5846985e-05,1.86875
6.5847085e-05,1.8
6.5847185e-05,1.75
6.5847285e-05,1.71875
6.5847385e-05,1.7125
6.5847485e-05,1.71875
6.5847585e-05,1.75
6.5847685e-05,1.8
6.5847785e-05,1.86875
6.5847885e-05,1.95
6.5847985e-05,2.05
6.5848085e-05,2.15625
6.5848185e-05,2.2625
6.5848285e-05,2.3625
6.5848385e-05,2.45
6.5848485e-05,2.51875
6.5848585e-05,2.55625
6.5848685e-05,2.56875
6.5848785e-05,2.55
6.5848885e-05,2.5125
6.5848985e-05,2.46875
6.5849085e-05,2.425
6.5849185e-05,2.4
6.5849285e-05,2.39375
6.5849385e-05,2.40625
6.5849485e-05,2.43125
6.5849585e-05,2.45
6.5849685e-05,2.45
6.5849785e-05,2.425
6.5849885e-05,2.375
6.5849985e-05,2.3
6.5850085e-05,2.225
6.5850185e-05,2.15625
6.5850285e-05,2.1125
6.5850385e-05,2.1
6.5850485e-05,2.1125
6.5850585e-05,2.15
6.5850685e-05,2.2
6.5850785e-05,2.25
6.5850885e-05,2.29375
6.5850985e-05,2.3375
6.5851085e-05,2.36875
6.5851185e-05,2.4
6.5851285e-05,2.425
6.5851385e-05,2.45
6.5851485e-05,2.45625
6.5851585e-05,2.45
6.5851685e-05,2.425
6.5851785e-05,2.38125
6.5851885e-05,2.31875
6.5851985e-05,2.25
6.5852085e-05,2.1875
6.5852185e-05,2.13125
6.5852285e-05,2.10625
6.5852385e-05,2.1
6.5852485e-05,2.11875
6.5852585e-05,2.15
6.5852685e-05,2.18125
6.5852785e-05,2.2
6.5852885e-05,2.19375
6.5852985e-05,2.15
6.5853085e-05,2.08125
6.5853185e-05,2
6.5853285e-05,1.91875
6.5853385e-05,1.8625
6.5853485e-05,1.8375
6.5853585e-05,1.85
6.5853685e-05,1.89375
6.5853785e-05,1.95625
6.5853885e-05,2.0125
6.5853985e-05,2.05
6.5854085e-05,2.0625
6.5854185e-05,2.05625
6.5854285e-05,2.03125
6.5854385e-05,2
6.5854485e-05,1.96875
6.5854585e-05,1.94375
6.5854685e-05,1.925
6.5854785e-05,1.9
6.5854885e-05,1.86875
6.5854985e-05,1.8375
6.5855085e-05,1.8125
6.5855185e-05,1.8
6.5855285e-05,1.80625
6.5855385e-05,1.8375
6.5855485e-05,1.89375
6.5855585e-05,1.95
6.5855685e-05,2.00625
6.5855785e-05,2.04375
6.5855885e-05,2.05625
6.5855985e-05,2.05
6.5856085e-05,2.03125
6.5856185e-05,2.00625
6.5856285e-05,1.99375
6.5856385e-05,2
6.5856485e-05,2.025
6.5856585e-05,2.075
6.5856685e-05,2.1375
6.5856785e-05,2.2
6.5856885e-05,2.25625
6.5856985e-05,2.29375
6.5857085e-05,2.30625
6.5857185e-05,2.3
6.5857285e-05,2.275
6.5857385e-05,2.2375
6.5857485e-05,2.2125
6.5857585e-05,2.2
6.5857685e-05,2.21875
6.5857785e-05,2.275
6.5857885e-05,2.35625
6.5857985e-05,2.45
6.5858085e-05,2.54375
6.5858185e-05,2.61875
6.5858285e-05,2.65625
6.5858385e-05,2.65
6.5858485e-05,2.6125
6.5858585e-05,2.54375
6.5858685e-05,2.46875
6.5858785e-05,2.4
6.5858885e-05,2.35
6.5858985e-05,2.33125
6.5859085e-05,2.33125
6.5859185e-05,2.35
6.5859285e-05,2.36875
6.5859385e-05,2.375
6.5859485e-05,2.35625
6.5859585e-05,2.3
6.5859685e-05,2.2125
6.5859785e-05,2.1
6.5859885e-05,1.96875
6.5859985e-05,1.85
6.5860085e-05,1.75625
6.5860185e-05,1.7
6.5860285e-05,1.7
6.5860385e-05,1.75
6.5860485e-05,1.84375
6.5860585e-05,1.95625
6.5860685e-05,2.06875
6.5860785e-05,2.15
6.5860885e-05,2.1875
6.5860985e-05,2.175
6.5861085e-05,2.125
6.5861185e-05,2.05
6.5861285e-05,1.98125
6.5861385e-05,1.9375
6.5861485e-05,1.94375
6.5861585e-05,2
6.5861685e-05,2.1
6.5861785e-05,2.23125
6.5861885e-05,2.35625
6.5861985e-05,2.45
6.5862085e-05,2.5
6.5862185e-05,2.49375
6.5862285e-05,2.4375
6.5862385e-05,2.35
6.5862485e-05,2.25625
6.5862585e-05,2.175
6.5862685e-05,2.125
6.5862785e-05,2.1
6.5862885e-05,2.1
6.5862985e-05,2.11875
6.5863085e-05,2.13125
6.5863185e-05,2.15
6.5863285e-05,2.1625
6.5863385e-05,2.18125
6.5863485e-05,2.2125
6.5863585e-05,2.25
6.5863685e-05,2.3
6.5863785e-05,2.35625
6.5863885e-05,2.40625
6.5863985e-05,2.45
6.5864085e-05,2.48125
6.5864185e-05,2.49375
6.5864285e-05,2.5
6.5864385e-05,2.5
6.5864485e-05,2.4875
6.5864585e-05,2.45
6.5864685e-05,2.3875
6.5864785e-05,2.3
6.5864885e-05,2.19375
6.5864985e-05,2.0875
6.5865085e-05,2
6.5865185e-05,1.95
6.5865285e-05,1.95625
6.5865385e-05,2.00625
6.5865485e-05,2.09375
6.5865585e-05,2.2
6.5865685e-05,2.3
6.5865785e-05,2.38125
6.5865885e-05,2.45
6.5865985e-05,2.5
6.5866085e-05,2.55
6.5866185e-05,2.60625
6.5866285e-05,2.65625
6.5866385e-05,2.7
6.5866485e-05,2.7125
6.5866585e-05,2.6875
6.5866685e-05,2.6125
6.5866785e-05,2.5
6.5866885e-05,2.36875
6.5866985e-05,2.24375
6.5867085e-05,2.15
6.5867185e-05,2.1
6.5867285e-05,2.09375
6.5867385e-05,2.13125
6.5867485e-05,2.1875
6.5867585e-05,2.25
6.5867685e-05,2.30625
6.5867785e-05,2.35
6.5867885e-05,2.38125
6.5867985e-05,2.4
6.5868085e-05,2.40625
6.5868185e-05,2.4
6.5868285e-05,2.38125
6.5868385e-05,2.35
6.5868485e-05,2.3
6.5868585e-05,2.25
6.5868685e-05,2.19375
6.5868785e-05,2.15
6.5868885e-05,2.125
6.5868985e-05,2.1125
6.5869085e-05,2.10625
6.5869185e-05,2.1
6.5869285e-05,2.075
6.5869385e-05,2.03125
6.5869485e-05,1.96875
6.5869585e-05,1.9
6.5869685e-05,1.84375
6.5869785e-05,1.825
6.5869885e-05,1.84375
6.5869985e-05,1.9
6.5870085e-05,1.98125
6.5870185e-05,2.0625
6.5870285e-05,2.125
6.5870385e-05,2.15
6.5870485e-05,2.13125
6.5870585e-05,2.08125
6.5870685e-05,2.0125
6.5870785e-05,1.95
6.5870885e-05,1.90625
6.5870985e-05,1.88125
6.5871085e-05,1.8875
6.5871185e-05,1.9
6.5871285e-05,1.9125
6.5871385e-05,1.925
6.5871485e-05,1.91875
6.5871585e-05,1.9
6.5871685e-05,1.88125
6.5871785e-05,1.8625
6.5871885e-05,1.85
6.5871985e-05,1.85
6.5872085e-05,1.85625
6.5872185e-05,1.86875
6.5872285e-05,1.8875
6.5872385e-05,1.9
6.5872485e-05,1.9125
6.5872585e-05,1.925
6.5872685e-05,1.9375
6.5872785e-05,1.95
6.5872885e-05,1.95625
6.5872985e-05,1.9625
6.5873085e-05,1.95625
6.5873185e-05,1.95
6.5873285e-05,1.9375
6.5873385e-05,1.925
6.5873485e-05,1.9125
6.5873585e-05,1.9
6.5873685e-05,1.8875
6.5873785e-05,1.86875
6.5873885e-05,1.8375
6.5873985e-05,1.8
6.5874085e-05,1.75
6.5874185e-05,1.69375
6.5874285e-05,1.64375
6.5874385e-05,1.6
6.5874485e-05,1.575
6.5874585e-05,1.575
6.5874685e-05,1.6
6.5874785e-05,1.65
6.5874885e-05,1.7125
6.5874985e-05,1.7875
6.5875085e-05,1.85
6.5875185e-05,1.9
6.5875285e-05,1.93125
6.5875385e-05,1.94375
